date,year,n1,n2,n3,n4,n5,n6,div1_prize,div1_winners,url
2/4/2024,2024,16,25,31,42,43,44,"28,000,000",0,https://lottery.hk/en/mark-six/results/2024-04-02
4/4/2024,2024,4,8,12,22,24,26,"14,659,460",2.5,https://lottery.hk/en/mark-six/results/2024-04-04
6/4/2024,2024,15,16,17,30,34,35,"8,000,000",1,https://lottery.hk/en/mark-six/results/2024-04-06
9/4/2024,2024,13,20,29,30,34,48,"8,000,000",1,https://lottery.hk/en/mark-six/results/2024-04-09
11/4/2024,2024,2,7,9,13,33,35,"8,000,000",0,https://lottery.hk/en/mark-six/results/2024-04-11
13/4/2024,2024,6,10,12,14,17,41,"13,644,070",0.5,https://lottery.hk/en/mark-six/results/2024-04-13
16/4/2024,2024,12,14,17,18,23,44,"15,000,000",0,https://lottery.hk/en/mark-six/results/2024-04-16
18/4/2024,2024,17,25,26,30,38,48,"22,000,000",0,https://lottery.hk/en/mark-six/results/2024-04-18
21/4/2024,2024,7,8,10,12,17,27,"7,909,880",3.5,https://lottery.hk/en/mark-six/results/2024-04-21
23/4/2024,2024,5,6,16,27,37,47,"5,333,330",1.5,https://lottery.hk/en/mark-six/results/2024-04-23
25/4/2024,2024,3,17,25,32,36,38,"8,000,000",0,https://lottery.hk/en/mark-six/results/2024-04-25
27/4/2024,2024,9,18,28,40,47,48,"14,000,000",0,https://lottery.hk/en/mark-six/results/2024-04-27
30/4/2024,2024,11,12,28,35,37,39,"21,000,000",0,https://lottery.hk/en/mark-six/results/2024-04-30
2/5/2024,2024,6,18,21,39,42,46,"30,000,000",0,https://lottery.hk/en/mark-six/results/2024-05-02
4/5/2024,2024,1,3,7,21,28,30,"15,089,930",2.5,https://lottery.hk/en/mark-six/results/2024-05-04
7/5/2024,2024,8,19,27,30,36,42,"8,000,000",0,https://lottery.hk/en/mark-six/results/2024-05-07
9/5/2024,2024,5,14,15,18,23,48,"14,000,000",0,https://lottery.hk/en/mark-six/results/2024-05-09
12/5/2024,2024,3,9,25,30,36,41,"21,736,320",1,https://lottery.hk/en/mark-six/results/2024-05-12
14/5/2024,2024,14,37,38,41,45,49,"8,000,000",0,https://lottery.hk/en/mark-six/results/2024-05-14
16/5/2024,2024,21,32,40,43,44,49,"14,000,000",0,https://lottery.hk/en/mark-six/results/2024-05-16
18/5/2024,2024,8,17,19,27,33,45,"22,000,000",0,https://lottery.hk/en/mark-six/results/2024-05-18
21/5/2024,2024,2,3,4,15,37,40,"28,000,000",0,https://lottery.hk/en/mark-six/results/2024-05-21
23/5/2024,2024,5,9,18,21,36,40,"36,769,230",1,https://lottery.hk/en/mark-six/results/2024-05-23
25/5/2024,2024,7,26,30,37,46,49,"8,000,000",0,https://lottery.hk/en/mark-six/results/2024-05-25
28/5/2024,2024,33,37,38,43,44,46,"12,000,000",0,https://lottery.hk/en/mark-six/results/2024-05-28
30/5/2024,2024,1,24,25,27,30,32,"18,000,000",0,https://lottery.hk/en/mark-six/results/2024-05-30
1/6/2024,2024,6,18,28,33,36,48,"23,177,670",1,https://lottery.hk/en/mark-six/results/2024-06-01
4/6/2024,2024,6,11,19,21,27,43,"8,000,000",0,https://lottery.hk/en/mark-six/results/2024-06-04
9/6/2024,2024,6,9,12,17,19,42,"50,000,000",0,https://lottery.hk/en/mark-six/results/2024-06-09
13/6/2024,2024,1,5,15,19,25,39,"67,718,480",1,https://lottery.hk/en/mark-six/results/2024-06-13
16/6/2024,2024,3,7,13,17,21,49,"8,000,000",0.5,https://lottery.hk/en/mark-six/results/2024-06-16
18/6/2024,2024,9,16,31,33,38,48,"9,000,000",0,https://lottery.hk/en/mark-six/results/2024-06-18
20/6/2024,2024,14,21,26,27,42,46,"15,063,020",1,https://lottery.hk/en/mark-six/results/2024-06-20
22/6/2024,2024,18,25,28,34,42,49,"8,000,000",0,https://lottery.hk/en/mark-six/results/2024-06-22
25/6/2024,2024,21,30,34,40,48,49,"13,000,000",0,https://lottery.hk/en/mark-six/results/2024-06-25
27/6/2024,2024,2,17,24,30,32,40,"22,491,580",0.5,https://lottery.hk/en/mark-six/results/2024-06-27
29/6/2024,2024,7,21,29,30,36,46,"15,000,000",0,https://lottery.hk/en/mark-six/results/2024-06-29
2/7/2024,2024,5,8,15,21,27,37,"21,000,000",0,https://lottery.hk/en/mark-six/results/2024-07-02
7/7/2024,2024,1,2,17,27,34,41,"27,000,000",0,https://lottery.hk/en/mark-six/results/2024-07-07
9/7/2024,2024,18,25,30,35,36,40,"37,000,000",0,https://lottery.hk/en/mark-six/results/2024-07-09
11/7/2024,2024,8,20,29,33,34,44,"48,800,550",0.5,https://lottery.hk/en/mark-six/results/2024-07-11
13/7/2024,2024,17,21,24,27,29,48,"29,000,000",0,https://lottery.hk/en/mark-six/results/2024-07-13
16/7/2024,2024,11,13,17,34,40,47,"39,000,000",0,https://lottery.hk/en/mark-six/results/2024-07-16
18/7/2024,2024,11,12,18,28,29,30,"23,269,430",2,https://lottery.hk/en/mark-six/results/2024-07-18
20/7/2024,2024,17,18,31,33,39,41,"8,000,000",1,https://lottery.hk/en/mark-six/results/2024-07-20
23/7/2024,2024,12,13,24,25,27,34,"8,000,000",0,https://lottery.hk/en/mark-six/results/2024-07-23
25/7/2024,2024,3,16,18,26,43,45,"13,000,000",0,https://lottery.hk/en/mark-six/results/2024-07-25
30/7/2024,2024,6,7,17,20,21,25,"49,808,800",1,https://lottery.hk/en/mark-six/results/2024-07-30
1/8/2024,2024,2,9,16,39,43,46,"8,000,000",1,https://lottery.hk/en/mark-six/results/2024-08-01
3/8/2024,2024,5,6,8,22,26,44,"8,000,000",1,https://lottery.hk/en/mark-six/results/2024-08-03
6/8/2024,2024,3,4,7,13,27,41,"8,000,000",0.5,https://lottery.hk/en/mark-six/results/2024-08-06
8/8/2024,2024,3,6,7,8,11,29,"2,000,000",4,https://lottery.hk/en/mark-six/results/2024-08-08
10/8/2024,2024,8,12,21,35,44,45,"8,000,000",0.5,https://lottery.hk/en/mark-six/results/2024-08-10
13/8/2024,2024,7,9,20,21,30,35,"8,071,050",1,https://lottery.hk/en/mark-six/results/2024-08-13
15/8/2024,2024,3,16,33,35,39,44,"8,000,000",0,https://lottery.hk/en/mark-six/results/2024-08-15
17/8/2024,2024,6,13,19,21,26,28,"11,836,290",1,https://lottery.hk/en/mark-six/results/2024-08-17
20/8/2024,2024,1,4,16,26,39,49,"4,000,000",2,https://lottery.hk/en/mark-six/results/2024-08-20
22/8/2024,2024,8,9,16,21,32,33,"8,000,000",1,https://lottery.hk/en/mark-six/results/2024-08-22
24/8/2024,2024,9,15,19,28,31,41,"8,000,000",0,https://lottery.hk/en/mark-six/results/2024-08-24
27/8/2024,2024,2,15,23,33,34,39,"8,000,000",0,https://lottery.hk/en/mark-six/results/2024-08-27
29/8/2024,2024,6,7,18,24,28,29,"13,080,890",1.5,https://lottery.hk/en/mark-six/results/2024-08-29
31/8/2024,2024,2,21,34,36,41,47,"20,000,000",0,https://lottery.hk/en/mark-six/results/2024-08-31
3/9/2024,2024,2,3,7,25,46,48,"8,000,000",0,https://lottery.hk/en/mark-six/results/2024-09-03
7/9/2024,2024,5,24,26,32,35,40,"22,000,000",0,https://lottery.hk/en/mark-six/results/2024-09-07
10/9/2024,2024,1,12,16,20,21,30,"27,998,840",1,https://lottery.hk/en/mark-six/results/2024-09-10
12/9/2024,2024,14,18,20,25,32,43,"28,000,000",0,https://lottery.hk/en/mark-six/results/2024-09-12
17/9/2024,2024,5,18,21,24,27,44,"50,366,360",1.5,https://lottery.hk/en/mark-six/results/2024-09-17
19/9/2024,2024,5,18,21,24,44,47,"8,000,000",1,https://lottery.hk/en/mark-six/results/2024-09-19
21/9/2024,2024,2,3,14,25,27,36,"8,000,000",0,https://lottery.hk/en/mark-six/results/2024-09-21
24/9/2024,2024,9,17,28,31,40,49,"12,000,000",0,https://lottery.hk/en/mark-six/results/2024-09-24
26/9/2024,2024,2,4,29,35,38,49,"18,000,000",0,https://lottery.hk/en/mark-six/results/2024-09-26
2/10/2024,2024,8,15,21,32,43,47,"75,000,000",0,https://lottery.hk/en/mark-six/results/2024-10-02
8/10/2024,2024,10,16,24,32,37,40,"30,972,690",3.5,https://lottery.hk/en/mark-six/results/2024-10-08
10/10/2024,2024,10,33,35,40,44,48,"8,000,000",0,https://lottery.hk/en/mark-six/results/2024-10-10
12/10/2024,2024,4,8,9,19,20,48,"12,000,000",0,https://lottery.hk/en/mark-six/results/2024-10-12
15/10/2024,2024,19,36,37,43,44,49,"17,000,000",0,https://lottery.hk/en/mark-six/results/2024-10-15
17/10/2024,2024,11,17,22,26,33,46,"24,000,000",0,https://lottery.hk/en/mark-six/results/2024-10-17
22/10/2024,2024,13,21,28,30,41,49,"70,000,000",0,https://lottery.hk/en/mark-six/results/2024-10-22
28/10/2024,2024,5,6,13,15,36,49,"33,625,630",3,https://lottery.hk/en/mark-six/results/2024-10-28
31/10/2024,2024,7,13,16,22,23,31,"8,000,000",0.5,https://lottery.hk/en/mark-six/results/2024-10-31
2/11/2024,2024,14,16,25,40,41,45,"8,000,000",0,https://lottery.hk/en/mark-six/results/2024-11-02
5/11/2024,2024,7,11,13,24,27,31,"13,569,080",1,https://lottery.hk/en/mark-six/results/2024-11-05
7/11/2024,2024,11,17,33,36,40,44,"8,000,000",0,https://lottery.hk/en/mark-six/results/2024-11-07
10/11/2024,2024,3,20,24,27,30,42,"13,105,110",1,https://lottery.hk/en/mark-six/results/2024-11-10
12/11/2024,2024,5,13,22,27,45,46,"8,000,000",0,https://lottery.hk/en/mark-six/results/2024-11-12
14/11/2024,2024,8,14,20,28,36,39,"12,000,000",0,https://lottery.hk/en/mark-six/results/2024-11-14
16/11/2024,2024,1,3,7,19,31,38,"19,000,000",0,https://lottery.hk/en/mark-six/results/2024-11-16
19/11/2024,2024,19,32,36,38,39,47,"24,000,000",0,https://lottery.hk/en/mark-six/results/2024-11-19
21/11/2024,2024,1,3,6,14,32,34,"29,000,000",0,https://lottery.hk/en/mark-six/results/2024-11-21
23/11/2024,2024,1,2,7,14,15,25,"40,000,000",0,https://lottery.hk/en/mark-six/results/2024-11-23
26/11/2024,2024,8,11,12,28,29,44,"31,396,100",1.5,https://lottery.hk/en/mark-six/results/2024-11-26
28/11/2024,2024,9,15,26,32,33,44,"8,000,000",0,https://lottery.hk/en/mark-six/results/2024-11-28
30/11/2024,2024,10,14,23,24,33,41,"12,000,000",0,https://lottery.hk/en/mark-six/results/2024-11-30
3/12/2024,2024,2,13,15,17,22,28,"18,000,000",0,https://lottery.hk/en/mark-six/results/2024-12-03
5/12/2024,2024,5,12,27,29,38,40,"24,000,000",0,https://lottery.hk/en/mark-six/results/2024-12-05
7/12/2024,2024,1,15,18,33,34,39,"29,000,000",0,https://lottery.hk/en/mark-six/results/2024-12-07
10/12/2024,2024,3,18,24,33,43,44,"19,566,290",2,https://lottery.hk/en/mark-six/results/2024-12-10
12/12/2024,2024,10,14,16,21,37,49,"8,000,000",0,https://lottery.hk/en/mark-six/results/2024-12-12
14/12/2024,2024,1,16,18,36,37,46,"13,000,000",0,https://lottery.hk/en/mark-six/results/2024-12-14
17/12/2024,2024,9,11,23,26,30,48,"20,000,000",0,https://lottery.hk/en/mark-six/results/2024-12-17
19/12/2024,2024,1,2,3,36,37,41,"25,000,000",0,https://lottery.hk/en/mark-six/results/2024-12-19
21/12/2024,2024,14,20,21,22,23,30,"32,000,000",0,https://lottery.hk/en/mark-six/results/2024-12-21
24/12/2024,2024,8,11,18,23,25,41,"42,000,000",0,https://lottery.hk/en/mark-six/results/2024-12-24
28/12/2024,2024,1,3,5,18,26,35,"53,000,000",0,https://lottery.hk/en/mark-six/results/2024-12-28
2/1/2025,2025,9,23,42,44,45,46,"100,000,000",0,https://lottery.hk/en/mark-six/results/2025-01-02
7/1/2025,2025,8,13,18,23,31,47,"69,234,020",2,https://lottery.hk/en/mark-six/results/2025-01-07
9/1/2025,2025,1,19,28,33,35,41,"8,000,000",0,https://lottery.hk/en/mark-six/results/2025-01-09
11/1/2025,2025,8,15,26,27,30,35,"13,000,000",0,https://lottery.hk/en/mark-six/results/2025-01-11
14/1/2025,2025,3,5,11,12,18,48,"20,000,000",0,https://lottery.hk/en/mark-six/results/2025-01-14
16/1/2025,2025,1,3,4,19,38,45,"25,000,000",0,https://lottery.hk/en/mark-six/results/2025-01-16
18/1/2025,2025,3,4,6,12,18,32,"33,461,440",0.5,https://lottery.hk/en/mark-six/results/2025-01-18
21/1/2025,2025,16,22,33,43,48,49,"24,588,320",1,https://lottery.hk/en/mark-six/results/2025-01-21
23/1/2025,2025,3,6,24,25,34,37,"8,000,000",0,https://lottery.hk/en/mark-six/results/2025-01-23
25/1/2025,2025,7,14,19,31,36,45,"7,578,090",2,https://lottery.hk/en/mark-six/results/2025-01-25
2/2/2025,2025,14,18,30,36,40,42,"193,762,620",1,https://lottery.hk/en/mark-six/results/2025-02-02
4/2/2025,2025,3,13,15,18,19,24,"8,000,000",0,https://lottery.hk/en/mark-six/results/2025-02-04
6/2/2025,2025,1,4,18,25,38,45,"13,000,000",0,https://lottery.hk/en/mark-six/results/2025-02-06
8/2/2025,2025,1,7,21,27,33,45,"19,000,000",0,https://lottery.hk/en/mark-six/results/2025-02-08
11/2/2025,2025,5,15,20,26,30,40,"27,165,300",1,https://lottery.hk/en/mark-six/results/2025-02-11
13/2/2025,2025,5,26,29,32,42,45,"8,000,000",0,https://lottery.hk/en/mark-six/results/2025-02-13
15/2/2025,2025,1,8,21,25,29,34,"12,000,000",0,https://lottery.hk/en/mark-six/results/2025-02-15
18/2/2025,2025,3,7,13,35,37,39,"18,000,000",0,https://lottery.hk/en/mark-six/results/2025-02-18
20/2/2025,2025,13,20,22,27,41,44,"25,000,000",0,https://lottery.hk/en/mark-six/results/2025-02-20
22/2/2025,2025,14,15,20,27,41,44,"32,000,000",0,https://lottery.hk/en/mark-six/results/2025-02-22
25/2/2025,2025,1,2,6,11,40,47,"43,865,730",1,https://lottery.hk/en/mark-six/results/2025-02-25
27/2/2025,2025,7,11,15,17,25,28,"8,000,000",0,https://lottery.hk/en/mark-six/results/2025-02-27
1/3/2025,2025,4,15,22,25,29,42,"13,000,000",0,https://lottery.hk/en/mark-six/results/2025-03-01
4/3/2025,2025,1,9,14,38,42,43,"20,000,000",0,https://lottery.hk/en/mark-six/results/2025-03-04
6/3/2025,2025,4,11,19,20,30,39,"28,000,000",0,https://lottery.hk/en/mark-six/results/2025-03-06
8/3/2025,2025,19,25,26,29,32,39,"36,000,000",0,https://lottery.hk/en/mark-six/results/2025-03-08
11/3/2025,2025,1,4,9,14,21,37,"46,000,000",0,https://lottery.hk/en/mark-six/results/2025-03-11
13/3/2025,2025,4,16,19,21,26,29,"56,000,000",0,https://lottery.hk/en/mark-six/results/2025-03-13
16/3/2025,2025,29,30,36,41,48,49,"72,097,390",1,https://lottery.hk/en/mark-six/results/2025-03-16
18/3/2025,2025,6,8,24,26,29,45,"8,000,000",0.5,https://lottery.hk/en/mark-six/results/2025-03-18
20/3/2025,2025,16,20,21,24,39,43,"9,000,000",0,https://lottery.hk/en/mark-six/results/2025-03-20
22/3/2025,2025,12,23,24,27,36,46,"16,462,730",0.5,https://lottery.hk/en/mark-six/results/2025-03-22
25/3/2025,2025,8,11,17,36,43,48,"14,000,000",0,https://lottery.hk/en/mark-six/results/2025-03-25
27/3/2025,2025,10,19,35,44,47,49,"22,766,170",1,https://lottery.hk/en/mark-six/results/2025-03-27
29/3/2025,2025,3,5,12,13,45,47,"8,000,000",0,https://lottery.hk/en/mark-six/results/2025-03-29
1/4/2025,2025,6,14,17,30,35,42,"12,000,000",0,https://lottery.hk/en/mark-six/results/2025-04-01
3/4/2025,2025,2,4,7,29,32,40,"20,000,000",0,https://lottery.hk/en/mark-six/results/2025-04-03
5/4/2025,2025,7,11,22,26,39,44,"27,684,470",1,https://lottery.hk/en/mark-six/results/2025-04-05
8/4/2025,2025,11,17,20,27,36,48,"8,000,000",0,https://lottery.hk/en/mark-six/results/2025-04-08
10/4/2025,2025,11,22,23,26,32,35,"12,000,000",0,https://lottery.hk/en/mark-six/results/2025-04-10
12/4/2025,2025,19,21,34,36,47,49,"18,481,150",1,https://lottery.hk/en/mark-six/results/2025-04-12
15/4/2025,2025,10,20,21,22,23,42,"8,000,000",0.5,https://lottery.hk/en/mark-six/results/2025-04-15
19/4/2025,2025,1,11,24,37,45,49,"34,252,320",1.5,https://lottery.hk/en/mark-six/results/2025-04-19
22/4/2025,2025,3,7,11,20,23,27,"8,000,000",0,https://lottery.hk/en/mark-six/results/2025-04-22
24/4/2025,2025,12,16,21,35,44,48,"12,000,000",0,https://lottery.hk/en/mark-six/results/2025-04-24
26/4/2025,2025,11,15,18,21,29,40,"18,000,000",0,https://lottery.hk/en/mark-six/results/2025-04-26
29/4/2025,2025,20,21,24,30,32,38,"24,000,000",0,https://lottery.hk/en/mark-six/results/2025-04-29
1/5/2025,2025,4,7,21,32,41,47,"34,540,820",1,https://lottery.hk/en/mark-six/results/2025-05-01
3/5/2025,2025,18,20,30,35,47,49,"8,000,000",0,https://lottery.hk/en/mark-six/results/2025-05-03
6/5/2025,2025,12,15,25,26,29,41,"14,849,970",0.5,https://lottery.hk/en/mark-six/results/2025-05-06
8/5/2025,2025,6,11,17,22,27,43,"13,858,970",1,https://lottery.hk/en/mark-six/results/2025-05-08
11/5/2025,2025,19,26,28,29,46,49,"8,000,000",0,https://lottery.hk/en/mark-six/results/2025-05-11
13/5/2025,2025,13,26,27,41,45,49,"13,225,160",0.5,https://lottery.hk/en/mark-six/results/2025-05-13
15/5/2025,2025,6,12,29,32,34,46,"10,000,000",0,https://lottery.hk/en/mark-six/results/2025-05-15
17/5/2025,2025,12,22,27,29,32,34,"15,000,000",0,https://lottery.hk/en/mark-six/results/2025-05-17
20/5/2025,2025,10,15,28,31,34,40,"21,000,000",0,https://lottery.hk/en/mark-six/results/2025-05-20
22/5/2025,2025,4,11,26,29,34,35,"28,000,000",0,https://lottery.hk/en/mark-six/results/2025-05-22
24/5/2025,2025,6,14,15,19,45,47,"34,000,000",0,https://lottery.hk/en/mark-six/results/2025-05-24
29/5/2025,2025,5,6,16,21,24,35,"55,487,500",1,https://lottery.hk/en/mark-six/results/2025-05-29
1/6/2025,2025,12,16,28,29,38,47,"8,000,000",1,https://lottery.hk/en/mark-six/results/2025-06-01
3/6/2025,2025,1,2,13,15,41,46,"8,000,000",1,https://lottery.hk/en/mark-six/results/2025-06-03
5/6/2025,2025,18,22,24,33,39,44,"8,000,000",0,https://lottery.hk/en/mark-six/results/2025-06-05
7/6/2025,2025,9,15,27,30,34,39,"12,932,520",1,https://lottery.hk/en/mark-six/results/2025-06-07
10/6/2025,2025,9,13,35,40,45,46,"8,000,000",0,https://lottery.hk/en/mark-six/results/2025-06-10
12/6/2025,2025,6,25,32,36,39,45,"13,000,000",0,https://lottery.hk/en/mark-six/results/2025-06-12
17/6/2025,2025,5,19,30,40,44,45,"52,649,310",1,https://lottery.hk/en/mark-six/results/2025-06-17
19/6/2025,2025,7,12,13,18,34,35,"8,000,000",1,https://lottery.hk/en/mark-six/results/2025-06-19
21/6/2025,2025,2,4,19,27,31,39,"8,000,000",1,https://lottery.hk/en/mark-six/results/2025-06-21
24/6/2025,2025,3,21,28,33,45,49,"8,000,000",1,https://lottery.hk/en/mark-six/results/2025-06-24
26/6/2025,2025,9,11,23,24,29,49,"8,000,000",0,https://lottery.hk/en/mark-six/results/2025-06-26
29/6/2025,2025,19,29,32,34,42,46,"12,000,000",0,https://lottery.hk/en/mark-six/results/2025-06-29
3/7/2025,2025,7,17,24,35,37,45,"18,000,000",0,https://lottery.hk/en/mark-six/results/2025-07-03
6/7/2025,2025,5,9,22,33,46,47,"25,000,000",0,https://lottery.hk/en/mark-six/results/2025-07-06
8/7/2025,2025,13,16,17,22,23,35,"32,000,000",0,https://lottery.hk/en/mark-six/results/2025-07-08
10/7/2025,2025,6,13,23,25,32,39,"42,939,840",1,https://lottery.hk/en/mark-six/results/2025-07-10
12/7/2025,2025,5,17,20,24,27,35,"8,000,000",0,https://lottery.hk/en/mark-six/results/2025-07-12
15/7/2025,2025,9,12,23,30,31,44,"14,512,800",1,https://lottery.hk/en/mark-six/results/2025-07-15
17/7/2025,2025,12,19,31,37,42,45,"8,000,000",0,https://lottery.hk/en/mark-six/results/2025-07-17
19/7/2025,2025,6,25,29,40,48,49,"13,331,910",0.5,https://lottery.hk/en/mark-six/results/2025-07-19
21/7/2025,2025,17,20,28,31,35,48,"10,205,890",1,https://lottery.hk/en/mark-six/results/2025-07-21
26/7/2025,2025,19,22,25,32,33,45,"53,095,300",1,https://lottery.hk/en/mark-six/results/2025-07-26
29/7/2025,2025,9,11,17,28,35,43,"8,000,000",0,https://lottery.hk/en/mark-six/results/2025-07-29
31/7/2025,2025,10,21,23,27,35,47,"12,926,330",1,https://lottery.hk/en/mark-six/results/2025-07-31
2/8/2025,2025,10,14,18,21,34,44,"8,000,000",0,https://lottery.hk/en/mark-six/results/2025-08-02
7/8/2025,2025,3,7,25,29,37,39,"12,000,000",0,https://lottery.hk/en/mark-six/results/2025-08-07
9/8/2025,2025,25,36,44,45,48,49,"21,443,510",0.5,https://lottery.hk/en/mark-six/results/2025-08-09
12/8/2025,2025,8,16,18,28,29,32,"7,783,550",2,https://lottery.hk/en/mark-six/results/2025-08-12
14/8/2025,2025,1,13,25,27,31,34,"8,000,000",0,https://lottery.hk/en/mark-six/results/2025-08-14
16/8/2025,2025,4,10,15,20,32,38,"12,000,000",0,https://lottery.hk/en/mark-six/results/2025-08-16
19/8/2025,2025,28,32,34,37,45,49,"18,419,800",1,https://lottery.hk/en/mark-six/results/2025-08-19
21/8/2025,2025,6,8,10,23,32,45,"8,000,000",1,https://lottery.hk/en/mark-six/results/2025-08-21
23/8/2025,2025,17,22,26,36,39,45,"8,000,000",0,https://lottery.hk/en/mark-six/results/2025-08-23
26/8/2025,2025,2,3,16,25,38,48,"13,000,000",0,https://lottery.hk/en/mark-six/results/2025-08-26
28/8/2025,2025,5,36,39,44,48,49,"20,000,000",0,https://lottery.hk/en/mark-six/results/2025-08-28
30/8/2025,2025,6,18,31,33,44,49,"28,000,000",0,https://lottery.hk/en/mark-six/results/2025-08-30
2/9/2025,2025,5,18,23,24,29,49,"32,000,000",0,https://lottery.hk/en/mark-six/results/2025-09-02
6/9/2025,2025,6,19,22,23,34,43,"78,176,980",0.5,https://lottery.hk/en/mark-six/results/2025-09-06
9/9/2025,2025,7,15,32,40,42,44,"47,000,000",0,https://lottery.hk/en/mark-six/results/2025-09-09
11/9/2025,2025,11,21,22,25,32,44,"61,448,360",1,https://lottery.hk/en/mark-six/results/2025-09-11
13/9/2025,2025,15,21,23,37,47,49,"8,000,000",0,https://lottery.hk/en/mark-six/results/2025-09-13
16/9/2025,2025,14,21,22,28,32,33,"13,369,530",1,https://lottery.hk/en/mark-six/results/2025-09-16
18/9/2025,2025,22,33,35,36,37,48,"8,000,000",0.5,https://lottery.hk/en/mark-six/results/2025-09-18
20/9/2025,2025,8,13,17,24,36,43,"8,000,000",0,https://lottery.hk/en/mark-six/results/2025-09-20
25/9/2025,2025,2,11,22,27,46,47,"16,000,000",0,https://lottery.hk/en/mark-six/results/2025-09-25
27/9/2025,2025,8,14,16,18,26,48,"21,987,270",0.5,https://lottery.hk/en/mark-six/results/2025-09-27
30/9/2025,2025,13,21,33,41,44,46,"8,625,000",2,https://lottery.hk/en/mark-six/results/2025-09-30
6/10/2025,2025,15,17,19,23,24,34,"54,640,510",1.5,https://lottery.hk/en/mark-six/results/2025-10-06
9/10/2025,2025,1,3,24,31,39,45,"8,000,000",0,https://lottery.hk/en/mark-six/results/2025-10-09
11/10/2025,2025,5,6,18,19,30,39,"12,187,540",1,https://lottery.hk/en/mark-six/results/2025-10-11
